type,x,y,z,vx,vy,vz,K,rlin,rho_radial,constants
particle,6.723747178590455e15,9.124924245604274e15,4.792086413022469e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.9871764441290362e15,-7.957425557327151e15,-2.0722210843362378e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,2.9411001763700995e15,3.8078664261393695e15,5.367260382532072e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.9916134637416255e15,-9.396086902569386e15,6.811765537897575e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-5.290894784669079e15,1.6345951551317658e15,-6.209291270345785e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,3.968965864318606e15,-2.9131027507996485e15,3.4970283429165475e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.5336267210742258e15,2.603984526202649e15,7.707146791426665e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-1.1074628179729616e16,2.495843821171207e15,1.62181917528241e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,3.0527242627322015e15,-1.970074684714711e15,2.0403000764537628e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,3.8661142331988825e15,-4.184165991718253e15,-4.474911230856425e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-5.998108951368662e15,-4.131577206666854e15,3.1324636868561925e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-4.3467049807005815e15,5.577839377664026e15,1.6773284976170315e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-4.3546255229588295e15,-5.989319024867585e15,4.8861343644927e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,9.691438035820852e15,2.711392911915656e15,4.246910503008158e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-4.545748745845532e15,-1.3497871344902527e14,-5.328945418059037e14,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-8.236209380702933e15,-1.312068125541363e15,-6.855669894490109e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-1.0507106529757048e15,-4.97374534851231e15,1.3778672782561332e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-3.238307082317321e15,-5.318022263768506e15,3.4849731525503005e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,3.780236274417481e14,-4.775472469649519e15,1.416208806141925e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-9.612318238809244e15,6.98982898080908e15,-2.627469913194993e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-8.952608689029454e14,-7.016275543724188e14,-9.456181437817639e14,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-9.400153212903282e15,-7.052326173414473e15,1.011357454699449e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-5.279487893488098e15,-4.703060896534481e15,-3.6133153592235215e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,6.29493219161874e15,-9.038999759433076e15,-3.581633059422446e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,4.957507893751145e15,5.746959020287533e15,8.363553969118598e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,2.4797872026447855e15,-4.364916653836703e15,9.516862398074189e14,0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.3641290450510852e15,1.2642852710288588e16,4.749028150659481e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,3.7459118781530075e15,3.0014154018198835e15,1.159698101910465e16,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,4.2655864260038955e15,-3.641812825496734e14,-3.3950718045401294e14,0.0,0.0,0.0,3.379048466644417e18,,,
particle,7.354803030800365e14,1.1783365441606865e15,-7.416407681268635e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,3.5414872051817465e15,3.5705585004433265e15,1.7260006244940148e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,6.548741435938968e14,5.5573245604608894e14,-7.572631892620443e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,5.861739490540246e15,3.3317615125556985e15,-2.87391942429236e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-6.629214796779894e15,-2.1373086435782392e15,7.024023170286891e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-8.215792584467248e14,5.104989290114932e15,1.0582290810474838e16,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-5.435598891964988e15,-5.09097162403579e15,7.642441289378924e14,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,1.0278543190146294e14,-1.9868881446295465e15,9.953594050729208e13,0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.2316598326286622e15,4.844374559846525e15,6.703355705171832e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-1.3614055446470918e15,-9.001654739257647e15,4.4331000998102595e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-7.276246772304916e15,-3.7421932155763865e15,1.379575197342698e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,1.300672658413397e15,1.2997027254362602e15,-3.4480707178869005e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-3.5081862882353615e15,-5.214256025487433e15,3.0629573166270795e15,0.0,-0.0,0.0,3.379048466644417e18,,,
