type,x,y,z,vx,vy,vz,K,rlin,rho_radial,constants
particle,-4.3826248225690264e16,3.5716093254317376e16,-1.5145127464105756e16,-1491.8105841231861,12083.276637350526,-8351.609644439975,2.5508708162346156e20,,,
particle,2.313582997137501e16,-5.565102807202013e15,-4.317168700715762e16,-2138.8118891467698,-1584.6500450027204,-16126.408055446012,2.5508708162346156e20,,,
particle,5.616313482298924e16,3.767588250918963e16,3.395741872466523e16,-9617.352381515646,-17772.784984766735,-4404.810983329634,2.5508708162346156e20,,,
particle,7.124662694021446e15,8.108341663991714e16,3.492058583337481e15,35015.33762463917,19100.745223443504,4825.576249587787,2.5508708162346156e20,,,
particle,1.804607433622192e16,-2.898301249369729e16,-8.874268757326193e15,457.53469627877126,13133.213340449583,14288.964507058854,2.5508708162346156e20,,,
particle,-2.8863520512356324e16,5.963405938756775e16,-5.6715357801069624e16,2780.368290094412,-7694.363567135612,-1790.6071832783102,2.5508708162346156e20,,,
particle,4.377339509174121e16,6.110217076779589e16,4.37934740419432e16,-5138.463056792944,1051.8045744338506,-3883.541821952759,2.5508708162346156e20,,,
particle,3.1944476599036464e16,1.4937553091376878e16,3.4319740316384424e16,-4752.006716272071,-2427.7285509612866,2868.0987502298467,2.5508708162346156e20,,,
particle,-1.0527524152818306e17,2.1234425762585948e15,2.0454437130876564e16,8875.909800089008,5942.524844038808,3648.6582564247337,2.5508708162346156e20,,,
particle,4.588994974823412e16,-2.5236187241923255e15,1.889255670669173e16,-5456.496579827129,11080.12589966428,-4379.4736582127125,2.5508708162346156e20,,,
particle,-9.564411966222682e16,9.629879470290852e15,1.2740024438029712e16,-1808.7161147825548,11508.490265266677,-15498.772612902369,2.5508708162346156e20,,,
particle,8.76866913951884e15,-1.0022060246371206e16,8.967438120484396e15,-3121.847202453701,262.83762657786644,2089.731481601179,2.5508708162346156e20,,,
particle,-7.827903360723693e16,-3.3760609869221776e16,5.824327259512537e15,-25206.559958539903,-15856.449983241446,-7113.751344300553,2.5508708162346156e20,,,
particle,-7.451346991525718e16,3.673088435506996e15,-8.025488737428194e15,-6213.81923873797,3206.6211182903708,-2007.2787916998832,2.5508708162346156e20,,,
particle,-2.3255981023003156e16,2.3160384821828452e16,-4.145350701861871e16,-27143.885602439565,-9919.18011358505,-4721.373626419513,2.5508708162346156e20,,,
particle,-8.997064093805558e16,2.0536290448034544e16,-2.0263038737063302e15,5332.894348219858,-1756.5778120061518,1811.4270283995702,2.5508708162346156e20,,,
particle,-5.226234054400458e16,4.338133103954642e16,-1.7059191673720552e16,19399.328211765525,2113.425514539808,8151.212257333779,2.5508708162346156e20,,,
particle,4.35152227403462e16,2.985503711435843e16,-6.63709838643026e16,32675.916514683373,9960.060539289534,8079.732629666421,2.5508708162346156e20,,,
particle,8.876805117156965e16,-8.409712950097748e15,5.990407970825332e15,-432.09569092410743,2006.7085189793195,4297.000926265957,2.5508708162346156e20,,,
particle,-1.0333470005484331e17,2.135802976643803e16,-7.228081795311906e15,-11133.665660815974,5439.430521343557,-19104.872052773375,2.5508708162346156e20,,,
particle,3.991307911389711e16,-2.0572850065186576e16,2.8641189776393696e16,-7870.358558611678,21844.305297425908,-6929.061721172132,2.5508708162346156e20,,,
particle,3.1354993983247104e16,-8.787533560750013e16,2.7371043423208388e16,37902.93176323527,-5327.247525850878,16365.518114661441,2.5508708162346156e20,,,
particle,-1.0686169031876752e16,5.974328334050775e15,-8.196820347127122e15,-4978.086057162134,11234.447712653384,-5094.981223753323,2.5508708162346156e20,,,
particle,8.477602661766053e16,-3.0281058115414176e16,3.4095944112358948e16,-14478.762226487339,23022.070811482754,34494.15837212228,2.5508708162346156e20,,,
particle,9.396732162393397e16,3.0960602585867804e16,4.889730489685127e15,20273.422426893896,31531.237883566268,-4217.463113484926,2.5508708162346156e20,,,
particle,2.1484422280096e16,-2.9693318617769615e15,4.713532628210076e16,6988.3007136855385,3043.764267780629,15043.97786338136,2.5508708162346156e20,,,
particle,2.406630228764007e16,1.4429019971812668e16,2.305725526242181e16,4528.999941191376,-1674.0395475629214,-10387.504779359793,2.5508708162346156e20,,,
particle,6.716578440415806e16,6.674054157533368e16,2.822759961722847e15,518.4176904374857,25447.641589417846,19352.035940750968,2.5508708162346156e20,,,
particle,-1.5175297393997964e16,-5.684471336793045e16,-8.030001481267805e16,-37229.34189649643,-16620.42259815926,-17618.613950832765,2.5508708162346156e20,,,
particle,1.9963364365995744e16,3.758258199835789e15,5.14921845144561e16,-433.05155933158255,8763.807714199274,9048.989241888328,2.5508708162346156e20,,,
particle,7.52201752908816e16,-3.074466795153787e16,1.2713006517682842e16,-2167.47457863415,-3369.8187009414482,1102.3588449028623,2.5508708162346156e20,,,
particle,6.48825780163265e15,9.639191233962958e16,8.405687252817887e15,-410.1344633783722,-17951.40824899064,4464.394283634975,2.5508708162346156e20,,,
particle,4.4733097634454645e15,2.2569648843204412e16,2.45686378997286e15,4208.594809717395,-2195.5072361038788,1651.3116891255813,2.5508708162346156e20,,,
particle,-7.263098744582378e16,-7.478195303378418e16,4.0476623333080635e15,-4928.816218715092,2942.6908225870343,8934.534314611154,2.5508708162346156e20,,,
particle,-2.4286104341821292e16,3.368062502283227e15,1.0207865665426128e17,-28742.322270141016,-17556.945307809314,-9059.169932594774,2.5508708162346156e20,,,
particle,-3.9669501541392005e15,-8.489710875012728e16,1.12629237193657e16,1456.2325318077835,-8161.76174107948,675.9690203397969,2.5508708162346156e20,,,
particle,2.7064528833990044e16,-3.3239247664645588e16,-9.470586444832523e16,6637.529450862221,5390.100649547667,891.793230683613,2.5508708162346156e20,,,
particle,5.8713613005056104e16,4.486425440915993e16,-1.2860018485014358e16,20359.477139714352,10149.317683712246,8703.094193259532,2.5508708162346156e20,,,
particle,-2.54403796567327e16,1.7767871348001572e16,7.78830293113824e15,-11729.225003313113,3141.2065419979494,21502.47927946865,2.5508708162346156e20,,,
particle,-4.116809668067115e16,9.947916849628708e15,1.7134153830920986e16,-7393.176191165234,315.8580203578483,-3855.271537667549,2.5508708162346156e20,,,
particle,4.495718067628242e16,-7.12663356627486e16,8.441046743222306e15,-5781.194535562362,19169.907188783294,-9684.147699106128,2.5508708162346156e20,,,
particle,-3.0653845216087876e16,-2.10892515059804e16,1.6644557826137142e16,-7784.925561067497,-1321.9705612064479,-405.13015413821313,2.5508708162346156e20,,,
particle,-4.2213149990392104e16,4.53619558210312e16,-7.782345098411662e16,-18407.574373714087,6535.2016443880975,72943.31578560217,2.5508708162346156e20,,,
particle,-7.225081785741512e16,-3.8138501181591825e15,-1.1479677598295014e16,-16648.853892657193,605.3256292484147,-9319.36376747957,2.5508708162346156e20,,,
particle,5.578175426576193e16,-1.0275491389395818e16,6.337299903614255e16,2918.5223290246295,-2175.288852794877,-5802.489487576355,2.5508708162346156e20,,,
particle,-1.1082610975434732e16,7.982981713446042e16,6.1610006205304344e16,-16089.680434264763,-8702.189621686304,21667.38377030047,2.5508708162346156e20,,,
particle,-2.1210980152678868e16,-3.5342125841979996e16,-9.663935380794932e15,12990.054189982944,-11074.653495220022,3018.9865619518123,2.5508708162346156e20,,,
particle,5.394485491143e16,-4.3459491135477064e16,-2.0857045849667384e16,9702.519060867226,50336.33969754052,19362.484916666108,2.5508708162346156e20,,,
particle,6.333261414514085e16,4.233895370833767e15,4.45408292350949e16,6202.432101601275,2302.60269748892,31458.783173531298,2.5508708162346156e20,,,
particle,4.93091378187563e16,4.3967358174558296e16,-5.456103427503326e16,9689.18935280933,-46019.676091394314,-51643.065501485115,2.5508708162346156e20,,,
particle,-6.450576126455929e15,1.4742903306952938e16,4.2008758033583544e16,623.9431534233923,-222.75599882421358,1867.4178128353992,2.5508708162346156e20,,,
particle,4.99198257128697e16,4.029665447086599e15,5.3352007414443656e16,-15744.462197527297,1882.2751354373204,7784.0286361947665,2.5508708162346156e20,,,
particle,9.663349640643104e16,1.0254318059076234e16,8.717429662881371e15,-10326.080178820974,9139.502589808459,-9945.413313709554,2.5508708162346156e20,,,
particle,-7.952532995464016e16,-3.171149332701463e16,-3.214311182383857e16,-6274.91981227716,34751.80595181648,48115.23374490598,2.5508708162346156e20,,,
particle,3.77975353352222e16,4.537372062706064e16,-5.630661874493007e16,6787.025212909244,1530.3571974900358,-18326.799663436734,2.5508708162346156e20,,,
particle,-5.8380811299426136e16,6.8854881201400584e16,-5.13794692231425e16,4943.793025431048,-276.6299462837787,-6278.034527843894,2.5508708162346156e20,,,
particle,-3.534090964444094e16,1.671014629182634e16,-4.8938386004582296e16,-9105.132285749425,11716.894838060784,848.6450327830466,2.5508708162346156e20,,,
particle,-4.102832545478457e16,-6.141277419903283e16,4.15849591426065e15,-5353.721264245755,-5996.651816050289,-2173.253215493664,2.5508708162346156e20,,,
particle,5.261420690801584e15,-9.905553451101045e16,-1.0796600621553104e16,6083.724122915127,8106.695875032019,-4822.299661217804,2.5508708162346156e20,,,
particle,2.1464113149966396e16,-6.012204465501178e16,5.787929214710157e16,45422.54220730335,-7764.001342678459,-32310.173132419113,2.5508708162346156e20,,,
particle,4.468212851860434e16,5.424502276765614e16,7.795093865411762e16,-29768.990575149397,-12793.723944005314,15823.974368066947,2.5508708162346156e20,,,
particle,-5.050525432539725e16,8.701889304188893e16,-2.987239463967047e16,-10888.216626397687,-1588.3032939597413,-24128.50045324508,2.5508708162346156e20,,,
particle,1.8745782034965188e16,-1.6142022818465094e16,1.7685812729336456e16,-13437.143708467505,-2125.3124038824913,10797.76811663951,2.5508708162346156e20,,,
particle,8.221354983635885e16,1.88047538439516e16,5.479385134946666e16,76897.7849395528,32177.97280831445,4966.749757063393,2.5508708162346156e20,,,
particle,1.7871286183835428e16,8.360154977983757e16,3.194422040003157e16,-14895.569542353778,-16315.519247793165,4679.684131373905,2.5508708162346156e20,,,
particle,3.988984650978977e16,9.028130916019214e16,3.640031781875584e16,2338.5681789117475,2231.23090270343,4577.325129886621,2.5508708162346156e20,,,
particle,8.246530305699755e16,3.63024158394073e16,-4.2061305770161144e16,-4304.908133769884,11337.997582165914,13735.270272506878,2.5508708162346156e20,,,
particle,5.110093153952502e16,-1.1025903822959298e16,-8.24482451013475e16,3555.8180656669847,7550.84284504146,-15745.238428270713,2.5508708162346156e20,,,
particle,-3.734526246162654e16,3.732924948107555e16,-8.613803591005104e16,-18926.898903595044,1791.0389364612909,-5458.158575219809,2.5508708162346156e20,,,
particle,8.2190551022055e16,-8.159805313398282e15,-3.842942383385211e16,2537.617146683155,8125.563990942083,2397.2558773249425,2.5508708162346156e20,,,
particle,6.041014389856602e16,1.078770264624294e16,-2.33056343125767e16,-14306.743414393057,-26997.1339243977,-16568.198152108744,2.5508708162346156e20,,,
particle,-2.4322792407074396e16,5.182805634558481e16,4.559884217169141e16,-4447.866448796356,7791.436804630919,15936.600439749796,2.5508708162346156e20,,,
